Date,Time,Wind Generation
12/05/2014,13,778.6
12/05/2014,14,898.2
12/05/2014,15,897.2
12/05/2014,16,849
12/05/2014,17,830.2
12/05/2014,18,777.4
12/05/2014,19,739.2
12/05/2014,20,743.6
12/05/2014,21,728.1
12/05/2014,22,643.7
12/05/2014,23,562.3
12/05/2014,24,541.4
13/05/2014,1,565.5
13/05/2014,2,615.8
13/05/2014,3,666
13/05/2014,4,658.4
13/05/2014,5,621.9
13/05/2014,6,607.2
13/05/2014,7,577.5
13/05/2014,8,627.6
13/05/2014,9,749.2
13/05/2014,10,856
13/05/2014,11,947.6
13/05/2014,12,1026.7
13/05/2014,13,1153.6
13/05/2014,14,1358
13/05/2014,15,1528.6
13/05/2014,16,1631.4
13/05/2014,17,1685.4
13/05/2014,18,1649
13/05/2014,19,1584.1
13/05/2014,20,1389.8
13/05/2014,21,1155.1
13/05/2014,22,943.6
13/05/2014,23,826.4
13/05/2014,24,842.5
14/05/2014,1,953.2
14/05/2014,2,1071.4
14/05/2014,3,1165.5
14/05/2014,4,1254.8
14/05/2014,5,1245
14/05/2014,6,1144.2
14/05/2014,7,1072.3
14/05/2014,8,1053.5
14/05/2014,9,1076
14/05/2014,10,1079.8
14/05/2014,11,953.1
14/05/2014,12,797.8
14/05/2014,13,728
14/05/2014,14,698.8
14/05/2014,15,656.8
14/05/2014,16,627.8
14/05/2014,17,586.2
14/05/2014,18,567
14/05/2014,19,470.3
14/05/2014,20,431
14/05/2014,21,385.4
14/05/2014,22,348.1
14/05/2014,23,373.1
14/05/2014,24,333.2
15/05/2014,1,267.5
15/05/2014,2,217.3
15/05/2014,3,201.7
15/05/2014,4,181.5
15/05/2014,5,162.6
15/05/2014,6,150.3
15/05/2014,7,118.9
15/05/2014,8,49.7
15/05/2014,9,34.3
15/05/2014,10,26.6
15/05/2014,11,41.8
15/05/2014,12,59.6
15/05/2014,13,64.2
15/05/2014,14,101.4
15/05/2014,15,149.8
15/05/2014,16,202.8
15/05/2014,17,232.9
15/05/2014,18,260.2
15/05/2014,19,329.2
15/05/2014,20,321.7
15/05/2014,21,257.8
15/05/2014,22,227.2
15/05/2014,23,251.2
15/05/2014,24,271.8
16/05/2014,1,253.8
16/05/2014,2,268
16/05/2014,3,250
16/05/2014,4,222.4
16/05/2014,5,173.9
16/05/2014,6,167.4
16/05/2014,7,169.6
16/05/2014,8,182.3
16/05/2014,9,157.9
16/05/2014,10,113.4
16/05/2014,11,91.8
16/05/2014,12,110.3
16/05/2014,13,150.6
16/05/2014,14,170.9
16/05/2014,15,196.1
16/05/2014,16,208.8
16/05/2014,17,212.1
16/05/2014,18,215.4
16/05/2014,19,184.1
16/05/2014,20,148.8
16/05/2014,21,98.8
16/05/2014,22,91.2
16/05/2014,23,88.9
16/05/2014,24,78.6
17/05/2014,1,75.2
17/05/2014,2,78.6
17/05/2014,3,80.3
17/05/2014,4,78
17/05/2014,5,67.9
17/05/2014,6,58.8
17/05/2014,7,44.8
17/05/2014,8,26.3
17/05/2014,9,24.2
17/05/2014,10,33.9
17/05/2014,11,52.3
17/05/2014,12,95.7
17/05/2014,13,155.4
17/05/2014,14,218.2
17/05/2014,15,281
17/05/2014,16,242.1
17/05/2014,17,176.2
17/05/2014,18,124.8
17/05/2014,19,99.1
17/05/2014,20,69
17/05/2014,21,44.1
17/05/2014,22,34.5
17/05/2014,23,40.8
17/05/2014,24,43.3
18/05/2014,1,43.3
18/05/2014,2,46.3
18/05/2014,3,60.9
18/05/2014,4,74.7
18/05/2014,5,84.3
18/05/2014,6,96
18/05/2014,7,118.3
18/05/2014,8,92.9
18/05/2014,9,90.7
18/05/2014,10,113
18/05/2014,11,125.5
18/05/2014,12,107.4
18/05/2014,13,106
18/05/2014,14,117.4
18/05/2014,15,177.4
18/05/2014,16,283.6
18/05/2014,17,379.7
18/05/2014,18,405.2
18/05/2014,19,384.8
18/05/2014,20,377.5
18/05/2014,21,414.9
18/05/2014,22,390
18/05/2014,23,259.8
18/05/2014,24,124.1
19/05/2014,1,72.6
19/05/2014,2,78.7
19/05/2014,3,104.3
19/05/2014,4,92
19/05/2014,5,91
19/05/2014,6,108.8
19/05/2014,7,116
19/05/2014,8,135.6
19/05/2014,9,159.7
19/05/2014,10,181.1
19/05/2014,11,209.3
19/05/2014,12,241.7
19/05/2014,13,264.5
19/05/2014,14,272.6
19/05/2014,15,226.6
19/05/2014,16,165
19/05/2014,17,107
19/05/2014,18,57.6
19/05/2014,19,36.1
19/05/2014,20,22.7
19/05/2014,21,26
19/05/2014,22,40.9
19/05/2014,23,47.8
19/05/2014,24,50
20/05/2014,1,44.7
20/05/2014,2,43.8
20/05/2014,3,35
20/05/2014,4,34.6
20/05/2014,5,33.1
20/05/2014,6,35.4
20/05/2014,7,35
20/05/2014,8,17.7
20/05/2014,9,8.5
20/05/2014,10,18.2
20/05/2014,11,33.1
20/05/2014,12,56
20/05/2014,13,101
20/05/2014,14,137.4
20/05/2014,15,161.5
20/05/2014,16,165.6
20/05/2014,17,169.3
20/05/2014,18,174.2
20/05/2014,19,200
20/05/2014,20,232.6
20/05/2014,21,230.9
20/05/2014,22,294.2
20/05/2014,23,367.6
20/05/2014,24,418.1
21/05/2014,1,429.9
21/05/2014,2,446.1
21/05/2014,3,356.4
21/05/2014,4,249.7
21/05/2014,5,224.8
21/05/2014,6,317.4
21/05/2014,7,445.1
21/05/2014,8,501
21/05/2014,9,473.9
21/05/2014,10,593.9
21/05/2014,11,608.5
21/05/2014,12,513.3
21/05/2014,13,572.4
21/05/2014,14,630
21/05/2014,15,561.1
21/05/2014,16,474
21/05/2014,17,332.7
21/05/2014,18,236.5
21/05/2014,19,170.7
21/05/2014,20,149.5
21/05/2014,21,174.2
21/05/2014,22,226.1
21/05/2014,23,311.4
21/05/2014,24,403
22/05/2014,1,509.8
22/05/2014,2,679.3
22/05/2014,3,741.2
22/05/2014,4,801.3
22/05/2014,5,1009.3
22/05/2014,6,1128.2
22/05/2014,7,974.5
22/05/2014,8,850
22/05/2014,9,754.6
22/05/2014,10,795.7
22/05/2014,11,955.3
22/05/2014,12,1116.6
22/05/2014,13,1185.5
22/05/2014,14,939.5
22/05/2014,15,835.7
22/05/2014,16,704
22/05/2014,17,483.4
22/05/2014,18,331.3
22/05/2014,19,263.4
22/05/2014,20,132
22/05/2014,21,66.7
22/05/2014,22,77.7
22/05/2014,23,138
22/05/2014,24,185.7
23/05/2014,1,223.3
23/05/2014,2,284.6
23/05/2014,3,418.7
23/05/2014,4,432.3
23/05/2014,5,373
23/05/2014,6,358.5
23/05/2014,7,499.5
23/05/2014,8,676.9
23/05/2014,9,719.9
23/05/2014,10,544.7
23/05/2014,11,345.2
23/05/2014,12,251.8
23/05/2014,13,139.4
23/05/2014,14,88.1
23/05/2014,15,125
23/05/2014,16,141.6
23/05/2014,17,190.9
23/05/2014,18,193.1
23/05/2014,19,285.4
23/05/2014,20,219.9
23/05/2014,21,207.4
23/05/2014,22,193.8
23/05/2014,23,228.4
23/05/2014,24,235
24/05/2014,1,212.2
24/05/2014,2,194.2
24/05/2014,3,201.4
24/05/2014,4,189.4
24/05/2014,5,183.6
24/05/2014,6,168.1
24/05/2014,7,168
24/05/2014,8,199.8
24/05/2014,9,234.7
24/05/2014,10,230
24/05/2014,11,197.7
24/05/2014,12,167
24/05/2014,13,170.9
24/05/2014,14,175.9
24/05/2014,15,202.1
24/05/2014,16,227.3
24/05/2014,17,249.5
24/05/2014,18,276.5
24/05/2014,19,295.2
24/05/2014,20,236.1
24/05/2014,21,147.2
24/05/2014,22,105.8
24/05/2014,23,96.9
24/05/2014,24,106.7
25/05/2014,1,116.9
25/05/2014,2,142.8
25/05/2014,3,168.2
25/05/2014,4,178.9
25/05/2014,5,193.1
25/05/2014,6,189.2
25/05/2014,7,166.9
25/05/2014,8,175.6
25/05/2014,9,197.2
25/05/2014,10,202.4
25/05/2014,11,262.1
25/05/2014,12,363.2
25/05/2014,13,457
25/05/2014,14,440.9
25/05/2014,15,358.4
25/05/2014,16,326.9
25/05/2014,17,299.5
25/05/2014,18,257.3
25/05/2014,19,237
25/05/2014,20,195.1
25/05/2014,21,134.1
25/05/2014,22,102.7
25/05/2014,23,109
25/05/2014,24,102.3
26/05/2014,1,110.5
26/05/2014,2,91.8
26/05/2014,3,78.1
26/05/2014,4,80.3
26/05/2014,5,86.4
26/05/2014,6,97
26/05/2014,7,88.2
26/05/2014,8,81.8
26/05/2014,9,81
26/05/2014,10,75.2
26/05/2014,11,66.6
26/05/2014,12,84.5
26/05/2014,13,79.2
26/05/2014,14,94.6
26/05/2014,15,128.4
26/05/2014,16,145.5
26/05/2014,17,174.9
26/05/2014,18,226.2
26/05/2014,19,283
26/05/2014,20,286.9
26/05/2014,21,280.8
26/05/2014,22,265.3
26/05/2014,23,268.6
26/05/2014,24,269.8
27/05/2014,1,292.2
27/05/2014,2,328.7
27/05/2014,3,355.8
27/05/2014,4,451.1
27/05/2014,5,608.2
27/05/2014,6,758.7
27/05/2014,7,936
27/05/2014,8,1148.4
27/05/2014,9,1454.1
27/05/2014,10,1589.7
27/05/2014,11,1517.8
27/05/2014,12,1592.2
27/05/2014,13,1685.2
27/05/2014,14,1725.9
27/05/2014,15,1798.5
27/05/2014,16,1882.1
27/05/2014,17,1989.7
27/05/2014,18,2000.3
27/05/2014,19,1962.6
27/05/2014,20,1844.5
27/05/2014,21,1638.2
27/05/2014,22,1553.3
27/05/2014,23,1603.3
27/05/2014,24,1643.3
28/05/2014,1,1691.6
28/05/2014,2,1728
28/05/2014,3,1729
28/05/2014,4,1703.6
28/05/2014,5,1654
28/05/2014,6,1692.6
28/05/2014,7,1824.9
28/05/2014,8,2014.4
28/05/2014,9,2047.1
28/05/2014,10,2016.3
28/05/2014,11,1944.6
28/05/2014,12,1894.5
28/05/2014,13,1853.4
28/05/2014,14,1768.8
28/05/2014,15,1661.8
28/05/2014,16,1557.4
28/05/2014,17,1418.3
28/05/2014,18,1305.6
28/05/2014,19,1165.3
28/05/2014,20,966.7
28/05/2014,21,672.6
28/05/2014,22,557.3
28/05/2014,23,613.6
28/05/2014,24,757
29/05/2014,1,793.3
29/05/2014,2,766.7
29/05/2014,3,753.8
29/05/2014,4,680.6
29/05/2014,5,582.2
29/05/2014,6,455.6
29/05/2014,7,375.7
29/05/2014,8,401.1
29/05/2014,9,543.8
29/05/2014,10,630.2
29/05/2014,11,626.4
29/05/2014,12,560.2
29/05/2014,13,508.6
29/05/2014,14,496.3
29/05/2014,15,476.7
29/05/2014,16,407.7
29/05/2014,17,310.4
29/05/2014,18,246.4
29/05/2014,19,215.4
29/05/2014,20,197.4
29/05/2014,21,199
29/05/2014,22,204.4
29/05/2014,23,219.8
29/05/2014,24,219.5
30/05/2014,1,214.6
30/05/2014,2,211.1
30/05/2014,3,251.2
30/05/2014,4,314.7
30/05/2014,5,375.9
30/05/2014,6,414.3
30/05/2014,7,402.3
30/05/2014,8,369.4
30/05/2014,9,459.5
30/05/2014,10,564.1
30/05/2014,11,663.9
30/05/2014,12,745
30/05/2014,13,829.9
30/05/2014,14,863.7
30/05/2014,15,896.8
30/05/2014,16,970.8
30/05/2014,17,1002.2
30/05/2014,18,985.3
30/05/2014,19,953.7
30/05/2014,20,947.6
30/05/2014,21,947.3
30/05/2014,22,951.4
30/05/2014,23,972.8
30/05/2014,24,1056.6
31/05/2014,1,1076.4
31/05/2014,2,1068.8
31/05/2014,3,1063.7
31/05/2014,4,1114.8
31/05/2014,5,1103.5
31/05/2014,6,1091.4
31/05/2014,7,1069
31/05/2014,8,1068.5
31/05/2014,9,1168.9
31/05/2014,10,1296
31/05/2014,11,1384.2
31/05/2014,12,1399.7
31/05/2014,13,1417.8
31/05/2014,14,1430.5
31/05/2014,15,1423.9
31/05/2014,16,1422
31/05/2014,17,1438.5
31/05/2014,18,1436.7
31/05/2014,19,1342.5
31/05/2014,20,1127.9
31/05/2014,21,876.5
31/05/2014,22,660.3
31/05/2014,23,481.6
31/05/2014,24,396.1
01/06/2014,1,350.4
01/06/2014,2,281.5
01/06/2014,3,196.6
01/06/2014,4,141.4
01/06/2014,5,93.6
01/06/2014,6,62.7
01/06/2014,7,38.9
01/06/2014,8,22.9
01/06/2014,9,12.8
01/06/2014,10,7.3
01/06/2014,11,6.8
01/06/2014,12,6.4
01/06/2014,13,10.6
01/06/2014,14,20.7
01/06/2014,15,31.5
01/06/2014,16,39.3
01/06/2014,17,50.9
01/06/2014,18,54.5
01/06/2014,19,52.5
01/06/2014,20,57.9
01/06/2014,21,52.2
01/06/2014,22,49.7
01/06/2014,23,55.8
01/06/2014,24,62.3
02/06/2014,1,55.9
02/06/2014,2,56.3
02/06/2014,3,54.5
02/06/2014,4,59.9
02/06/2014,5,56.3
02/06/2014,6,39.5
02/06/2014,7,19.8
02/06/2014,8,5.6
02/06/2014,9,1.9
02/06/2014,10,2.5
02/06/2014,11,8.1
02/06/2014,12,21.8
02/06/2014,13,39
02/06/2014,14,65.4
02/06/2014,15,78.8
02/06/2014,16,89.6
02/06/2014,17,118.4
02/06/2014,18,130.8
02/06/2014,19,111.1
02/06/2014,20,101.7
02/06/2014,21,85.1
02/06/2014,22,85.2
02/06/2014,23,94.7
02/06/2014,24,93.5
03/06/2014,1,92.7
03/06/2014,2,79.4
03/06/2014,3,60.3
03/06/2014,4,49.7
03/06/2014,5,51.1
03/06/2014,6,50.4
03/06/2014,7,56.8
03/06/2014,8,56.7
03/06/2014,9,79.3
03/06/2014,10,132.4
03/06/2014,11,175.7
03/06/2014,12,211.5
03/06/2014,13,200.3
03/06/2014,14,200
03/06/2014,15,188
03/06/2014,16,153.5
03/06/2014,17,115.4
03/06/2014,18,101.2
03/06/2014,19,99.5
03/06/2014,20,73
03/06/2014,21,36.2
03/06/2014,22,21.5
03/06/2014,23,22.1
03/06/2014,24,35.8
04/06/2014,1,44.5
04/06/2014,2,59
04/06/2014,3,70.7
04/06/2014,4,68.5
04/06/2014,5,53.6
04/06/2014,6,42.1
04/06/2014,7,37.3
04/06/2014,8,27.7
04/06/2014,9,16.5
04/06/2014,10,39.9
04/06/2014,11,71.3
04/06/2014,12,102.4
04/06/2014,13,149.8
04/06/2014,14,223.6
04/06/2014,15,318.9
04/06/2014,16,453.7
04/06/2014,17,625.2
04/06/2014,18,778.9
04/06/2014,19,822.5
04/06/2014,20,766.1
04/06/2014,21,649.4
04/06/2014,22,584.1
04/06/2014,23,655.2
04/06/2014,24,671.9
05/06/2014,1,597.4
05/06/2014,2,554.1
05/06/2014,3,517.4
05/06/2014,4,506.5
05/06/2014,5,501.9
05/06/2014,6,465.2
05/06/2014,7,451.8
05/06/2014,8,473.1
05/06/2014,9,504.2
05/06/2014,10,519.2
05/06/2014,11,506.8
05/06/2014,12,552
05/06/2014,13,596.7
05/06/2014,14,742.9
05/06/2014,15,886.9
05/06/2014,16,974.6
05/06/2014,17,840.8
05/06/2014,18,728.1
05/06/2014,19,593.4
05/06/2014,20,467.5
05/06/2014,21,335
05/06/2014,22,267.5
05/06/2014,23,313.4
05/06/2014,24,379.4
06/06/2014,1,452.2
06/06/2014,2,526.3
06/06/2014,3,508.5
06/06/2014,4,523.2
06/06/2014,5,552.9
06/06/2014,6,543.3
06/06/2014,7,567.3
06/06/2014,8,564.8
06/06/2014,9,642.2
06/06/2014,10,731
06/06/2014,11,820.7
06/06/2014,12,851.9
06/06/2014,13,839.3
06/06/2014,14,773.7
06/06/2014,15,758.3
06/06/2014,16,700.7
06/06/2014,17,622.8
06/06/2014,18,525.3
06/06/2014,19,447.2
06/06/2014,20,388
06/06/2014,21,340
06/06/2014,22,311
06/06/2014,23,319.3
06/06/2014,24,275.2
07/06/2014,1,236.7
07/06/2014,2,193.8
07/06/2014,3,164.2
07/06/2014,4,145.6
07/06/2014,5,121.8
07/06/2014,6,99.6
07/06/2014,7,62.6
07/06/2014,8,36.3
07/06/2014,9,34.1
07/06/2014,10,31.5
07/06/2014,11,33.1
07/06/2014,12,28.6
07/06/2014,13,31.2
07/06/2014,14,33.4
07/06/2014,15,33.2
07/06/2014,16,32
07/06/2014,17,27.5
07/06/2014,18,25.1
07/06/2014,19,22.8
07/06/2014,20,24.3
07/06/2014,21,27.1
07/06/2014,22,27.4
07/06/2014,23,52.8
07/06/2014,24,65.5
08/06/2014,1,74.8
08/06/2014,2,98.3
08/06/2014,3,137.7
08/06/2014,4,181.5
08/06/2014,5,208.9
08/06/2014,6,232.6
08/06/2014,7,273.3
08/06/2014,8,298
08/06/2014,9,332.4
08/06/2014,10,229.1
08/06/2014,11,211.4
08/06/2014,12,266.4
08/06/2014,13,324.2
08/06/2014,14,279.6
08/06/2014,15,238.5
08/06/2014,16,216.8
08/06/2014,17,191.7
08/06/2014,18,184.4
08/06/2014,19,186.3
08/06/2014,20,181.3
08/06/2014,21,158.8
08/06/2014,22,113.1
08/06/2014,23,134.3
08/06/2014,24,175.7
09/06/2014,1,193.4
09/06/2014,2,218.6
09/06/2014,3,269
09/06/2014,4,269.9
09/06/2014,5,271.7
09/06/2014,6,244.6
09/06/2014,7,191.1
09/06/2014,8,133.6
09/06/2014,9,120.9
09/06/2014,10,124.2
09/06/2014,11,109.6
09/06/2014,12,96.3
09/06/2014,13,100.1
09/06/2014,14,108.1
09/06/2014,15,112.9
09/06/2014,16,103.5
09/06/2014,17,100.2
09/06/2014,18,126.7
09/06/2014,19,150.8
09/06/2014,20,145.4
09/06/2014,21,126.7
09/06/2014,22,142
09/06/2014,23,172.2
09/06/2014,24,204.4
10/06/2014,1,274.8
10/06/2014,2,355.8
10/06/2014,3,363.4
10/06/2014,4,427.8
10/06/2014,5,629.7
10/06/2014,6,723.4
10/06/2014,7,639.5
10/06/2014,8,519.9
10/06/2014,9,537.7
10/06/2014,10,587.9
10/06/2014,11,483.3
10/06/2014,12,455.8
10/06/2014,13,459.2
10/06/2014,14,422.7
10/06/2014,15,382.2
10/06/2014,16,368.6
10/06/2014,17,364.6
10/06/2014,18,355.4
10/06/2014,19,264.3
10/06/2014,20,173.6
10/06/2014,21,136.9
10/06/2014,22,178.4
10/06/2014,23,181.2
10/06/2014,24,141
11/06/2014,1,124.1
11/06/2014,2,105.7
11/06/2014,3,104.7
11/06/2014,4,66.3
11/06/2014,5,53.3
11/06/2014,6,40.2
11/06/2014,7,34.6
11/06/2014,8,62.5
11/06/2014,9,75.6
11/06/2014,10,47.9
11/06/2014,11,35.5
11/06/2014,12,24
11/06/2014,13,39.3
11/06/2014,14,81.9
11/06/2014,15,145.8
11/06/2014,16,333.7
11/06/2014,17,524.5
11/06/2014,18,608.5
11/06/2014,19,700.6
11/06/2014,20,766.8
11/06/2014,21,747.4
11/06/2014,22,727.9
11/06/2014,23,697.6
11/06/2014,24,713.2
12/06/2014,1,657.2
12/06/2014,2,684.9
12/06/2014,3,685.3
12/06/2014,4,695.6
12/06/2014,5,689.2
12/06/2014,6,622.4
12/06/2014,7,631.5
12/06/2014,8,737.3
12/06/2014,9,854.2
12/06/2014,10,882.3
12/06/2014,11,899.8
12/06/2014,12,992.5
12/06/2014,13,1084.5
12/06/2014,14,1168.3
12/06/2014,15,1237.1
12/06/2014,16,1296.5
12/06/2014,17,1400.4
12/06/2014,18,1475.2
12/06/2014,19,1388.7
12/06/2014,20,1278.1
12/06/2014,21,1209
12/06/2014,22,1040
12/06/2014,23,1003.8
12/06/2014,24,1038.4
13/06/2014,1,1110
13/06/2014,2,1193.5
13/06/2014,3,1302.1
13/06/2014,4,1368.3
13/06/2014,5,1393.1
13/06/2014,6,1342
13/06/2014,7,1373.6
13/06/2014,8,1519.8
13/06/2014,9,1644.8
13/06/2014,10,1717.1
13/06/2014,11,1682.9
13/06/2014,12,1621.9
13/06/2014,13,1561.5
13/06/2014,14,1483.3
13/06/2014,15,1421.9
13/06/2014,16,1333.7
13/06/2014,17,1287.8
13/06/2014,18,1225.1
13/06/2014,19,1142.4
13/06/2014,20,1016.4
13/06/2014,21,776.8
13/06/2014,22,546.7
13/06/2014,23,439.2
13/06/2014,24,399.7
14/06/2014,1,394
14/06/2014,2,374.5
14/06/2014,3,358.9
14/06/2014,4,356.4
14/06/2014,5,380.5
14/06/2014,6,386.5
14/06/2014,7,361.9
14/06/2014,8,357.5
14/06/2014,9,436.4
14/06/2014,10,393.2
14/06/2014,11,362.6
14/06/2014,12,422.4
14/06/2014,13,509.1
14/06/2014,14,578
14/06/2014,15,606.2
14/06/2014,16,608.5
14/06/2014,17,552.8
14/06/2014,18,516.7
14/06/2014,19,457.3
14/06/2014,20,389.9
14/06/2014,21,276.1
14/06/2014,22,227.1
14/06/2014,23,243.1
14/06/2014,24,213.3
15/06/2014,1,158.7
15/06/2014,2,125.7
15/06/2014,3,107.6
15/06/2014,4,97.2
15/06/2014,5,99.5
15/06/2014,6,114.1
15/06/2014,7,112.4
15/06/2014,8,105.5
15/06/2014,9,149.4
15/06/2014,10,157.6
15/06/2014,11,183.6
15/06/2014,12,230.6
15/06/2014,13,282.7
15/06/2014,14,320.4
15/06/2014,15,358.9
15/06/2014,16,389.8
15/06/2014,17,411.1
15/06/2014,18,441.2
15/06/2014,19,464.3
15/06/2014,20,437.8
15/06/2014,21,409.1
15/06/2014,22,348.7
15/06/2014,23,324.7
15/06/2014,24,351.4
16/06/2014,1,410.6
16/06/2014,2,435.6
16/06/2014,3,415.7
16/06/2014,4,383.7
16/06/2014,5,312.2
16/06/2014,6,242.5
16/06/2014,7,208.4
16/06/2014,8,192
16/06/2014,9,246.4
16/06/2014,10,328.5
16/06/2014,11,394.7
16/06/2014,12,521.8
16/06/2014,13,711.3
16/06/2014,14,797.8
16/06/2014,15,861.6
16/06/2014,16,921.7
16/06/2014,17,924
16/06/2014,18,873
16/06/2014,19,807.3
16/06/2014,20,616.2
16/06/2014,21,401.6
16/06/2014,22,302.5
16/06/2014,23,363.5
16/06/2014,24,437.5
17/06/2014,1,483.5
17/06/2014,2,456.6
17/06/2014,3,413.1
17/06/2014,4,338.5
17/06/2014,5,253.6
17/06/2014,6,208.3
17/06/2014,7,144.1
17/06/2014,8,52
17/06/2014,9,37.9
17/06/2014,10,34.2
17/06/2014,11,86
17/06/2014,12,151.5
17/06/2014,13,234.9
17/06/2014,14,326.1
17/06/2014,15,387.1
17/06/2014,16,399.5
17/06/2014,17,357.8
17/06/2014,18,351.7
17/06/2014,19,368.3
17/06/2014,20,351.9
17/06/2014,21,282.1
17/06/2014,22,231.9
17/06/2014,23,230.7
17/06/2014,24,240.6
18/06/2014,1,262.1
18/06/2014,2,265.6
18/06/2014,3,249.2
18/06/2014,4,210.4
18/06/2014,5,179.6
18/06/2014,6,179.1
18/06/2014,7,187.4
18/06/2014,8,205.2
18/06/2014,9,228.3
18/06/2014,10,227.4
18/06/2014,11,297.9
18/06/2014,12,353.7
18/06/2014,13,393.2
18/06/2014,14,421.8
18/06/2014,15,470.4
18/06/2014,16,554.5
18/06/2014,17,589
18/06/2014,18,631.1
18/06/2014,19,745.2
18/06/2014,20,829.7
18/06/2014,21,908.4
18/06/2014,22,858.5
18/06/2014,23,934.4
18/06/2014,24,1038.4
19/06/2014,1,1220.8
19/06/2014,2,1404.3
19/06/2014,3,1555
19/06/2014,4,1708.5
19/06/2014,5,1720.5
19/06/2014,6,1793.8
19/06/2014,7,1921.9
19/06/2014,8,2087.4
19/06/2014,9,2210.8
19/06/2014,10,2343.4
19/06/2014,11,2419.3
19/06/2014,12,2490.2
19/06/2014,13,2535.3
19/06/2014,14,2506.9
19/06/2014,15,2512.5
19/06/2014,16,2529.4
19/06/2014,17,2501
19/06/2014,18,2398.7
19/06/2014,19,2247.3
19/06/2014,20,1945.9
19/06/2014,21,1527.1
19/06/2014,22,1383.5
19/06/2014,23,1450.2
19/06/2014,24,1522.8
20/06/2014,1,1558.4
20/06/2014,2,1543.9
20/06/2014,3,1526.7
20/06/2014,4,1465.5
20/06/2014,5,1300.7
20/06/2014,6,1136.7
20/06/2014,7,1052.3
20/06/2014,8,1089.3
20/06/2014,9,1034.6
20/06/2014,10,908.3
20/06/2014,11,863.6
20/06/2014,12,891.9
20/06/2014,13,922.5
20/06/2014,14,1001.8
20/06/2014,15,1137
20/06/2014,16,1310.6
20/06/2014,17,1484.2
20/06/2014,18,1637.4
20/06/2014,19,1692.7
20/06/2014,20,1629
20/06/2014,21,1516.1
20/06/2014,22,1370.3
20/06/2014,23,1236.9
20/06/2014,24,1257.9
21/06/2014,1,1279.8
21/06/2014,2,1250.1
21/06/2014,3,1229.8
21/06/2014,4,1268.9
21/06/2014,5,1300.6
21/06/2014,6,1307.5
21/06/2014,7,1376.4
21/06/2014,8,1644.7
21/06/2014,9,1885.4
21/06/2014,10,1987.5
21/06/2014,11,2035.1
21/06/2014,12,2126.7
21/06/2014,13,2167
21/06/2014,14,2159.1
21/06/2014,15,2041.3
21/06/2014,16,1939.1
21/06/2014,17,1873.3
21/06/2014,18,1788.5
21/06/2014,19,1656.7
21/06/2014,20,1462.6
21/06/2014,21,1247.5
21/06/2014,22,1010.8
21/06/2014,23,875.1
21/06/2014,24,894.1
22/06/2014,1,980.5
22/06/2014,2,1048.5
22/06/2014,3,1126.7
22/06/2014,4,1148.3
22/06/2014,5,1216
22/06/2014,6,1232.3
22/06/2014,7,1266.3
22/06/2014,8,1519.2
22/06/2014,9,1665.5
22/06/2014,10,1654.8
22/06/2014,11,1693.7
22/06/2014,12,1712
22/06/2014,13,1670.7
22/06/2014,14,1685.6
22/06/2014,15,1760.2
22/06/2014,16,1885.3
22/06/2014,17,2035.5
22/06/2014,18,2131.1
22/06/2014,19,2124.3
22/06/2014,20,2052.4
22/06/2014,21,1887.6
22/06/2014,22,1663.1
22/06/2014,23,1582.6
22/06/2014,24,1569.5
23/06/2014,1,1550.4
23/06/2014,2,1504.7
23/06/2014,3,1458
23/06/2014,4,1412.5
23/06/2014,5,1407.7
23/06/2014,6,1346.7
23/06/2014,7,1379.5
23/06/2014,8,1517.8
23/06/2014,9,1607.1
23/06/2014,10,1539.6
23/06/2014,11,1434.1
23/06/2014,12,1348
23/06/2014,13,1291.2
23/06/2014,14,1318.9
23/06/2014,15,1280.8
23/06/2014,16,1206.6
23/06/2014,17,1054
23/06/2014,18,875
23/06/2014,19,707.4
23/06/2014,20,541.7
23/06/2014,21,431.6
23/06/2014,22,342.6
23/06/2014,23,297.7
23/06/2014,24,273.3
24/06/2014,1,255.8
24/06/2014,2,227.8
24/06/2014,3,207.4
24/06/2014,4,172.7
24/06/2014,5,154.3
24/06/2014,6,142
24/06/2014,7,98.5
24/06/2014,8,72.9
24/06/2014,9,92.1
24/06/2014,10,102.3
24/06/2014,11,101.4
24/06/2014,12,100.6
24/06/2014,13,97.3
24/06/2014,14,91.5
24/06/2014,15,116.8
24/06/2014,16,194.5
24/06/2014,17,238.3
24/06/2014,18,234.9
24/06/2014,19,190.2
24/06/2014,20,121.2
24/06/2014,21,73.4
24/06/2014,22,45.8
24/06/2014,23,48.8
24/06/2014,24,69.1
25/06/2014,1,69.7
25/06/2014,2,74.4
25/06/2014,3,83.9
25/06/2014,4,91.9
25/06/2014,5,97.3
25/06/2014,6,100.2
25/06/2014,7,99.1
25/06/2014,8,50.1
25/06/2014,9,46.9
25/06/2014,10,69.3
25/06/2014,11,64.5
25/06/2014,12,67.7
25/06/2014,13,99.4
25/06/2014,14,191.3
25/06/2014,15,265.9
25/06/2014,16,302.9
25/06/2014,17,300.7
25/06/2014,18,235
25/06/2014,19,190.3
25/06/2014,20,172.1
25/06/2014,21,102.8
25/06/2014,22,83
25/06/2014,23,93.2
25/06/2014,24,81.9
26/06/2014,1,63.8
26/06/2014,2,57.7
26/06/2014,3,55.6
26/06/2014,4,57.6
26/06/2014,5,65.3
26/06/2014,6,82.2
26/06/2014,7,99.1
